,Name,Year,Month,Day,Type
25995,Matilda,2013,4,21,Musical
25997,Newsies,2013,4,21,Musical
25998,Nice Work If You Can Get It,2013,4,21,Musical
25999,Once,2013,4,21,Musical
26001,Pippin,2013,4,21,Musical
26002,Rock Of Ages,2013,4,21,Musical
26003,Spider-Man Turn Off The Dark,2013,4,21,Musical
26006,The Book Of Mormon,2013,4,21,Musical
26007,The Lion King,2013,4,21,Musical
26009,The Phantom Of The Opera,2013,4,21,Musical
26014,Wicked,2013,4,21,Musical
26016,Annie '12,2013,4,28,Musical
26017,Chicago,2013,4,28,Musical
26018,Cinderella,2013,4,28,Musical
26020,Jekyll & Hyde '13,2013,4,28,Musical
26021,Jersey Boys,2013,4,28,Musical
26022,Kinky Boots,2013,4,28,Musical
26025,Mamma Mia!,2013,4,28,Musical
26026,Matilda,2013,4,28,Musical
26028,Newsies,2013,4,28,Musical
26029,Nice Work If You Can Get It,2013,4,28,Musical
26030,Once,2013,4,28,Musical
26032,Pippin,2013,4,28,Musical
26033,Rock Of Ages,2013,4,28,Musical
26034,Spider-Man Turn Off The Dark,2013,4,28,Musical
26037,The Book Of Mormon,2013,4,28,Musical
26038,The Lion King,2013,4,28,Musical
26040,The Phantom Of The Opera,2013,4,28,Musical
26045,Wicked,2013,4,28,Musical
26047,Annie '12,2013,5,5,Musical
26048,Chicago,2013,5,5,Musical
26049,Cinderella,2013,5,5,Musical
26051,Jekyll & Hyde '13,2013,5,5,Musical
26052,Jersey Boys,2013,5,5,Musical
26053,Kinky Boots,2013,5,5,Musical
26056,Mamma Mia!,2013,5,5,Musical
26057,Matilda,2013,5,5,Musical
26059,Newsies,2013,5,5,Musical
26060,Nice Work If You Can Get It,2013,5,5,Musical
26061,Once,2013,5,5,Musical
26063,Pippin,2013,5,5,Musical
26064,Rock Of Ages,2013,5,5,Musical
26065,Spider-Man Turn Off The Dark,2013,5,5,Musical
26068,The Book Of Mormon,2013,5,5,Musical
26069,The Lion King,2013,5,5,Musical
26071,The Phantom Of The Opera,2013,5,5,Musical
26076,Wicked,2013,5,5,Musical
26078,Annie '12,2013,5,12,Musical
26079,Chicago,2013,5,12,Musical
26080,Cinderella,2013,5,12,Musical
26082,Jekyll & Hyde '13,2013,5,12,Musical
26083,Jersey Boys,2013,5,12,Musical
26084,Kinky Boots,2013,5,12,Musical
26087,Mamma Mia!,2013,5,12,Musical
26088,Matilda,2013,5,12,Musical
26090,Newsies,2013,5,12,Musical
26091,Nice Work If You Can Get It,2013,5,12,Musical
26092,Once,2013,5,12,Musical
26094,Pippin,2013,5,12,Musical
26095,Rock Of Ages,2013,5,12,Musical
26096,Spider-Man Turn Off The Dark,2013,5,12,Musical
26099,The Book Of Mormon,2013,5,12,Musical
26100,The Lion King,2013,5,12,Musical
26102,The Phantom Of The Opera,2013,5,12,Musical
26105,Wicked,2013,5,12,Musical
26107,Annie '12,2013,5,19,Musical
26108,Chicago,2013,5,19,Musical
26109,Cinderella,2013,5,19,Musical
26111,Jersey Boys,2013,5,19,Musical
26112,Kinky Boots,2013,5,19,Musical
26115,Mamma Mia!,2013,5,19,Musical
26116,Matilda,2013,5,19,Musical
26118,Newsies,2013,5,19,Musical
26119,Nice Work If You Can Get It,2013,5,19,Musical
26120,Once,2013,5,19,Musical
26122,Pippin,2013,5,19,Musical
26123,Rock Of Ages,2013,5,19,Musical
26124,Spider-Man Turn Off The Dark,2013,5,19,Musical
26127,The Book Of Mormon,2013,5,19,Musical
26128,The Lion King,2013,5,19,Musical
26130,The Phantom Of The Opera,2013,5,19,Musical
26133,Wicked,2013,5,19,Musical
26135,Annie '12,2013,5,26,Musical
26136,Chicago,2013,5,26,Musical
26137,Cinderella,2013,5,26,Musical
26139,Jersey Boys,2013,5,26,Musical
26140,Kinky Boots,2013,5,26,Musical
26143,Mamma Mia!,2013,5,26,Musical
26144,Matilda,2013,5,26,Musical
26146,Newsies,2013,5,26,Musical
26147,Nice Work If You Can Get It,2013,5,26,Musical
26148,Once,2013,5,26,Musical
26149,Pippin,2013,5,26,Musical
26150,Rock Of Ages,2013,5,26,Musical
26151,Spider-Man Turn Off The Dark,2013,5,26,Musical
26154,The Book Of Mormon,2013,5,26,Musical
26155,The Lion King,2013,5,26,Musical
26157,The Phantom Of The Opera,2013,5,26,Musical
26160,Wicked,2013,5,26,Musical
26162,Annie '12,2013,6,2,Musical
26163,Chicago,2013,6,2,Musical
26164,Cinderella,2013,6,2,Musical
26166,Jersey Boys,2013,6,2,Musical
26167,Kinky Boots,2013,6,2,Musical
26170,Mamma Mia!,2013,6,2,Musical
26171,Matilda,2013,6,2,Musical
26173,Newsies,2013,6,2,Musical
26174,Nice Work If You Can Get It,2013,6,2,Musical
26175,Once,2013,6,2,Musical
26176,Pippin,2013,6,2,Musical
26177,Rock Of Ages,2013,6,2,Musical
26178,Spider-Man Turn Off The Dark,2013,6,2,Musical
26181,The Book Of Mormon,2013,6,2,Musical
26182,The Lion King,2013,6,2,Musical
26184,The Phantom Of The Opera,2013,6,2,Musical
26187,Wicked,2013,6,2,Musical
26189,Annie '12,2013,6,9,Musical
26190,Chicago,2013,6,9,Musical
26191,Cinderella,2013,6,9,Musical
26193,Jersey Boys,2013,6,9,Musical
26194,Kinky Boots,2013,6,9,Musical
26197,Mamma Mia!,2013,6,9,Musical
26198,Matilda,2013,6,9,Musical
26200,Newsies,2013,6,9,Musical
26201,Nice Work If You Can Get It,2013,6,9,Musical
26202,Once,2013,6,9,Musical
26203,Pippin,2013,6,9,Musical
26204,Rock Of Ages,2013,6,9,Musical
26205,Spider-Man Turn Off The Dark,2013,6,9,Musical
26207,The Book Of Mormon,2013,6,9,Musical
26208,The Lion King,2013,6,9,Musical
26210,The Phantom Of The Opera,2013,6,9,Musical
26213,Wicked,2013,6,9,Musical
26215,Annie '12,2013,6,16,Musical
26216,Chicago,2013,6,16,Musical
26217,Cinderella,2013,6,16,Musical
26219,Jersey Boys,2013,6,16,Musical
26220,Kinky Boots,2013,6,16,Musical
26223,Mamma Mia!,2013,6,16,Musical
26224,Matilda,2013,6,16,Musical
26226,Newsies,2013,6,16,Musical
26227,Nice Work If You Can Get It,2013,6,16,Musical
26228,Once,2013,6,16,Musical
26229,Pippin,2013,6,16,Musical
26230,Rock Of Ages,2013,6,16,Musical
26231,Spider-Man Turn Off The Dark,2013,6,16,Musical
26233,The Book Of Mormon,2013,6,16,Musical
26234,The Lion King,2013,6,16,Musical
26236,The Phantom Of The Opera,2013,6,16,Musical
26239,Wicked,2013,6,16,Musical
26241,Annie '12,2013,6,23,Musical
26242,Chicago,2013,6,23,Musical
26243,Cinderella,2013,6,23,Musical
26245,Jersey Boys,2013,6,23,Musical
26246,Kinky Boots,2013,6,23,Musical
26249,Mamma Mia!,2013,6,23,Musical
26250,Matilda,2013,6,23,Musical
26252,Newsies,2013,6,23,Musical
26253,Once,2013,6,23,Musical
26254,Pippin,2013,6,23,Musical
26255,Rock Of Ages,2013,6,23,Musical
26256,Spider-Man Turn Off The Dark,2013,6,23,Musical
26258,The Book Of Mormon,2013,6,23,Musical
26259,The Lion King,2013,6,23,Musical
26261,The Phantom Of The Opera,2013,6,23,Musical
26264,Wicked,2013,6,23,Musical
26266,Annie '12,2013,6,30,Musical
26267,Chicago,2013,6,30,Musical
26268,Cinderella,2013,6,30,Musical
26270,Jersey Boys,2013,6,30,Musical
26271,Kinky Boots,2013,6,30,Musical
26274,Mamma Mia!,2013,6,30,Musical
26275,Matilda,2013,6,30,Musical
26277,Newsies,2013,6,30,Musical
26278,Once,2013,6,30,Musical
26279,Pippin,2013,6,30,Musical
26280,Rock Of Ages,2013,6,30,Musical
26281,Spider-Man Turn Off The Dark,2013,6,30,Musical
26283,The Book Of Mormon,2013,6,30,Musical
26284,The Lion King,2013,6,30,Musical
26286,The Phantom Of The Opera,2013,6,30,Musical
26289,Wicked,2013,6,30,Musical
26290,Annie '12,2013,7,7,Musical
26291,Chicago,2013,7,7,Musical
26292,Cinderella,2013,7,7,Musical
26293,Jersey Boys,2013,7,7,Musical
26294,Kinky Boots,2013,7,7,Musical
26297,Mamma Mia!,2013,7,7,Musical
26298,Matilda,2013,7,7,Musical
26300,Newsies,2013,7,7,Musical
26301,Once,2013,7,7,Musical
26302,Pippin,2013,7,7,Musical
26303,Rock Of Ages,2013,7,7,Musical
26304,Spider-Man Turn Off The Dark,2013,7,7,Musical
26306,The Book Of Mormon,2013,7,7,Musical
26307,The Lion King,2013,7,7,Musical
26309,The Phantom Of The Opera,2013,7,7,Musical
26312,Wicked,2013,7,7,Musical
26313,Annie '12,2013,7,14,Musical
26314,Chicago,2013,7,14,Musical
26315,Cinderella,2013,7,14,Musical
26316,First Date,2013,7,14,Musical
26318,Jersey Boys,2013,7,14,Musical
26319,Kinky Boots,2013,7,14,Musical
26321,Mamma Mia!,2013,7,14,Musical
26322,Matilda,2013,7,14,Musical
26324,Newsies,2013,7,14,Musical
26325,Once,2013,7,14,Musical
26326,Pippin,2013,7,14,Musical
26327,Rock Of Ages,2013,7,14,Musical
26328,Spider-Man Turn Off The Dark,2013,7,14,Musical
26330,The Book Of Mormon,2013,7,14,Musical
26331,The Lion King,2013,7,14,Musical
26333,The Phantom Of The Opera,2013,7,14,Musical
26336,Wicked,2013,7,14,Musical
26337,Annie '12,2013,7,21,Musical
26338,Chicago,2013,7,21,Musical
26339,Cinderella,2013,7,21,Musical
26340,First Date,2013,7,21,Musical
26342,Jersey Boys,2013,7,21,Musical
26343,Kinky Boots,2013,7,21,Musical
26345,Mamma Mia!,2013,7,21,Musical
26346,Matilda,2013,7,21,Musical
26348,Newsies,2013,7,21,Musical
26349,Once,2013,7,21,Musical
26350,Pippin,2013,7,21,Musical
26351,Rock Of Ages,2013,7,21,Musical
26352,Soul Doctor,2013,7,21,Musical
26353,Spider-Man Turn Off The Dark,2013,7,21,Musical
26355,The Book Of Mormon,2013,7,21,Musical
26356,The Lion King,2013,7,21,Musical
26358,The Phantom Of The Opera,2013,7,21,Musical
26361,Wicked,2013,7,21,Musical
26362,Annie '12,2013,7,28,Musical
26363,Chicago,2013,7,28,Musical
26364,Cinderella,2013,7,28,Musical
26365,First Date,2013,7,28,Musical
26367,Jersey Boys,2013,7,28,Musical
26368,Kinky Boots,2013,7,28,Musical
26370,Mamma Mia!,2013,7,28,Musical
26371,Matilda,2013,7,28,Musical
26373,Newsies,2013,7,28,Musical
26374,Once,2013,7,28,Musical
26375,Pippin,2013,7,28,Musical
26376,Rock Of Ages,2013,7,28,Musical
26377,Soul Doctor,2013,7,28,Musical
26378,Spider-Man Turn Off The Dark,2013,7,28,Musical
26380,The Book Of Mormon,2013,7,28,Musical
26381,The Lion King,2013,7,28,Musical
26383,The Phantom Of The Opera,2013,7,28,Musical
26386,Wicked,2013,7,28,Musical
26387,Annie '12,2013,8,4,Musical
26388,Chicago,2013,8,4,Musical
26389,Cinderella,2013,8,4,Musical
26390,First Date,2013,8,4,Musical
26392,Jersey Boys,2013,8,4,Musical
26393,Kinky Boots,2013,8,4,Musical
26395,Mamma Mia!,2013,8,4,Musical
26396,Matilda,2013,8,4,Musical
26398,Newsies,2013,8,4,Musical
26399,Once,2013,8,4,Musical
26400,Pippin,2013,8,4,Musical
26401,Rock Of Ages,2013,8,4,Musical
26402,Soul Doctor,2013,8,4,Musical
26403,Spider-Man Turn Off The Dark,2013,8,4,Musical
26404,The Book Of Mormon,2013,8,4,Musical
26405,The Lion King,2013,8,4,Musical
26407,The Phantom Of The Opera,2013,8,4,Musical
26410,Wicked,2013,8,4,Musical
26411,Annie '12,2013,8,11,Musical
26412,Chicago,2013,8,11,Musical
26413,Cinderella,2013,8,11,Musical
26414,First Date,2013,8,11,Musical
26416,Jersey Boys,2013,8,11,Musical
26417,Kinky Boots,2013,8,11,Musical
26419,Mamma Mia!,2013,8,11,Musical
26420,Matilda,2013,8,11,Musical
26422,Newsies,2013,8,11,Musical
26423,Once,2013,8,11,Musical
26424,Pippin,2013,8,11,Musical
26425,Rock Of Ages,2013,8,11,Musical
26426,Soul Doctor,2013,8,11,Musical
26427,Spider-Man Turn Off The Dark,2013,8,11,Musical
26428,The Book Of Mormon,2013,8,11,Musical
26429,The Lion King,2013,8,11,Musical
26431,The Phantom Of The Opera,2013,8,11,Musical
26434,Wicked,2013,8,11,Musical
26435,Annie '12,2013,8,18,Musical
26436,Chicago,2013,8,18,Musical
26437,Cinderella,2013,8,18,Musical
26438,First Date,2013,8,18,Musical
26440,Jersey Boys,2013,8,18,Musical
26441,Kinky Boots,2013,8,18,Musical
26443,Mamma Mia!,2013,8,18,Musical
26444,Matilda,2013,8,18,Musical
26446,Newsies,2013,8,18,Musical
26447,Once,2013,8,18,Musical
26448,Pippin,2013,8,18,Musical
26449,Rock Of Ages,2013,8,18,Musical
26450,Soul Doctor,2013,8,18,Musical
26451,Spider-Man Turn Off The Dark,2013,8,18,Musical
26452,The Book Of Mormon,2013,8,18,Musical
26453,The Lion King,2013,8,18,Musical
26454,The Phantom Of The Opera,2013,8,18,Musical
26457,Wicked,2013,8,18,Musical
26458,Annie '12,2013,8,25,Musical
26459,Chicago,2013,8,25,Musical
26460,Cinderella,2013,8,25,Musical
26461,First Date,2013,8,25,Musical
26463,Jersey Boys,2013,8,25,Musical
26464,Kinky Boots,2013,8,25,Musical
26466,Mamma Mia!,2013,8,25,Musical
26467,Matilda,2013,8,25,Musical
26469,Newsies,2013,8,25,Musical
26470,Once,2013,8,25,Musical
26471,Pippin,2013,8,25,Musical
26472,Rock Of Ages,2013,8,25,Musical
26474,Soul Doctor,2013,8,25,Musical
26475,Spider-Man Turn Off The Dark,2013,8,25,Musical
26476,The Book Of Mormon,2013,8,25,Musical
26477,The Lion King,2013,8,25,Musical
26478,The Phantom Of The Opera,2013,8,25,Musical
26481,Wicked,2013,8,25,Musical
26482,Annie '12,2013,9,1,Musical
26483,Chicago,2013,9,1,Musical
26484,Cinderella,2013,9,1,Musical
26485,First Date,2013,9,1,Musical
26487,Jersey Boys,2013,9,1,Musical
26488,Kinky Boots,2013,9,1,Musical
26490,Mamma Mia!,2013,9,1,Musical
26491,Matilda,2013,9,1,Musical
26493,Newsies,2013,9,1,Musical
26494,Once,2013,9,1,Musical
26495,Pippin,2013,9,1,Musical
26496,Rock Of Ages,2013,9,1,Musical
26498,Soul Doctor,2013,9,1,Musical
26499,Spider-Man Turn Off The Dark,2013,9,1,Musical
26500,The Book Of Mormon,2013,9,1,Musical
26501,The Lion King,2013,9,1,Musical
26502,The Phantom Of The Opera,2013,9,1,Musical
26504,Wicked,2013,9,1,Musical
26505,Annie '12,2013,9,8,Musical
26506,Big Fish,2013,9,8,Musical
26507,Chicago,2013,9,8,Musical
26508,Cinderella,2013,9,8,Musical
26509,First Date,2013,9,8,Musical
26511,Jersey Boys,2013,9,8,Musical
26512,Kinky Boots,2013,9,8,Musical
26513,Mamma Mia!,2013,9,8,Musical
26514,Matilda,2013,9,8,Musical
26516,Newsies,2013,9,8,Musical
26517,Once,2013,9,8,Musical
26518,Pippin,2013,9,8,Musical
26519,Rock Of Ages,2013,9,8,Musical
26521,Soul Doctor,2013,9,8,Musical
26522,Spider-Man Turn Off The Dark,2013,9,8,Musical
26523,The Book Of Mormon,2013,9,8,Musical
26525,The Lion King,2013,9,8,Musical
26526,The Phantom Of The Opera,2013,9,8,Musical
26528,Wicked,2013,9,8,Musical
26529,Annie '12,2013,9,15,Musical
26530,Big Fish,2013,9,15,Musical
26531,Chicago,2013,9,15,Musical
26532,Cinderella,2013,9,15,Musical
26533,First Date,2013,9,15,Musical
26535,Jersey Boys,2013,9,15,Musical
26536,Kinky Boots,2013,9,15,Musical
26537,Mamma Mia!,2013,9,15,Musical
26538,Matilda,2013,9,15,Musical
26540,Newsies,2013,9,15,Musical
26541,Once,2013,9,15,Musical
26542,Pippin,2013,9,15,Musical
26543,Rock Of Ages,2013,9,15,Musical
26545,Soul Doctor,2013,9,15,Musical
26546,Spider-Man Turn Off The Dark,2013,9,15,Musical
26547,The Book Of Mormon,2013,9,15,Musical
26549,The Lion King,2013,9,15,Musical
26550,The Phantom Of The Opera,2013,9,15,Musical
26552,Wicked,2013,9,15,Musical
26553,A Night With Janis Joplin,2013,9,22,Musical
26554,Annie '12,2013,9,22,Musical
26555,Big Fish,2013,9,22,Musical
26556,Chicago,2013,9,22,Musical
26557,Cinderella,2013,9,22,Musical
26558,First Date,2013,9,22,Musical
26559,Jersey Boys,2013,9,22,Musical
26560,Kinky Boots,2013,9,22,Musical
26561,Mamma Mia!,2013,9,22,Musical
26562,Matilda,2013,9,22,Musical
26564,Newsies,2013,9,22,Musical
26565,Once,2013,9,22,Musical
26566,Pippin,2013,9,22,Musical
26567,Rock Of Ages,2013,9,22,Musical
26569,Soul Doctor,2013,9,22,Musical
26570,Spider-Man Turn Off The Dark,2013,9,22,Musical
26571,The Book Of Mormon,2013,9,22,Musical
26573,The Lion King,2013,9,22,Musical
26574,The Phantom Of The Opera,2013,9,22,Musical
26577,Wicked,2013,9,22,Musical
26578,A Night With Janis Joplin,2013,9,29,Musical
26580,Annie '12,2013,9,29,Musical
26581,Big Fish,2013,9,29,Musical
26582,Chicago,2013,9,29,Musical
26583,Cinderella,2013,9,29,Musical
26584,First Date,2013,9,29,Musical
26585,Jersey Boys,2013,9,29,Musical
26586,Kinky Boots,2013,9,29,Musical
26587,Mamma Mia!,2013,9,29,Musical
26588,Matilda,2013,9,29,Musical
26590,Newsies,2013,9,29,Musical
26591,Once,2013,9,29,Musical
26592,Pippin,2013,9,29,Musical
26593,Rock Of Ages,2013,9,29,Musical
26595,Soul Doctor,2013,9,29,Musical
26596,Spider-Man Turn Off The Dark,2013,9,29,Musical
26597,The Book Of Mormon,2013,9,29,Musical
26599,The Lion King,2013,9,29,Musical
26600,The Phantom Of The Opera,2013,9,29,Musical
26603,Wicked,2013,9,29,Musical
26604,A Night With Janis Joplin,2013,10,6,Musical
26606,Annie '12,2013,10,6,Musical
26608,Big Fish,2013,10,6,Musical
26609,Chicago,2013,10,6,Musical
26610,Cinderella,2013,10,6,Musical
26611,First Date,2013,10,6,Musical
26612,Jersey Boys,2013,10,6,Musical
26613,Kinky Boots,2013,10,6,Musical
26614,Mamma Mia!,2013,10,6,Musical
26615,Matilda,2013,10,6,Musical
26617,Newsies,2013,10,6,Musical
26618,Once,2013,10,6,Musical
26619,Pippin,2013,10,6,Musical
26620,Rock Of Ages,2013,10,6,Musical
26622,Soul Doctor,2013,10,6,Musical
26623,Spider-Man Turn Off The Dark,2013,10,6,Musical
26624,The Book Of Mormon,2013,10,6,Musical
26626,The Lion King,2013,10,6,Musical
26627,The Phantom Of The Opera,2013,10,6,Musical
26631,Wicked,2013,10,6,Musical
26632,A Night With Janis Joplin,2013,10,13,Musical
26634,Annie '12,2013,10,13,Musical
26636,Big Fish,2013,10,13,Musical
26637,Chicago,2013,10,13,Musical
26638,Cinderella,2013,10,13,Musical
26639,First Date,2013,10,13,Musical
26640,Jersey Boys,2013,10,13,Musical
26641,Kinky Boots,2013,10,13,Musical
26642,Mamma Mia!,2013,10,13,Musical
26643,Matilda,2013,10,13,Musical
26645,Newsies,2013,10,13,Musical
26646,Once,2013,10,13,Musical
26647,Pippin,2013,10,13,Musical
26648,Rock Of Ages,2013,10,13,Musical
26650,Soul Doctor,2013,10,13,Musical
26651,Spider-Man Turn Off The Dark,2013,10,13,Musical
26652,The Book Of Mormon,2013,10,13,Musical
26654,The Lion King,2013,10,13,Musical
26655,The Phantom Of The Opera,2013,10,13,Musical
26659,Wicked,2013,10,13,Musical
26660,A Night With Janis Joplin,2013,10,20,Musical
26662,After Midnight,2013,10,20,Musical
26663,Annie '12,2013,10,20,Musical
26665,Big Fish,2013,10,20,Musical
26666,Chicago,2013,10,20,Musical
26667,Cinderella,2013,10,20,Musical
26668,First Date,2013,10,20,Musical
26669,Jersey Boys,2013,10,20,Musical
26670,Kinky Boots,2013,10,20,Musical
26671,Mamma Mia!,2013,10,20,Musical
26672,Matilda,2013,10,20,Musical
26674,Newsies,2013,10,20,Musical
26675,Once,2013,10,20,Musical
26676,Pippin,2013,10,20,Musical
26677,Rock Of Ages,2013,10,20,Musical
26679,Spider-Man Turn Off The Dark,2013,10,20,Musical
26680,The Book Of Mormon,2013,10,20,Musical
26682,The Lion King,2013,10,20,Musical
26683,The Phantom Of The Opera,2013,10,20,Musical
26687,Wicked,2013,10,20,Musical
26688,A Gentleman'S Guide To Love And Murder,2013,10,27,Musical
26689,A Night With Janis Joplin,2013,10,27,Musical
26691,After Midnight,2013,10,27,Musical
26692,Annie '12,2013,10,27,Musical
26694,Big Fish,2013,10,27,Musical
26695,Chicago,2013,10,27,Musical
26696,Cinderella,2013,10,27,Musical
26697,First Date,2013,10,27,Musical
26698,Jersey Boys,2013,10,27,Musical
26699,Kinky Boots,2013,10,27,Musical
26701,Matilda,2013,10,27,Musical
26703,Newsies,2013,10,27,Musical
26705,Once,2013,10,27,Musical
26706,Pippin,2013,10,27,Musical
26707,Rock Of Ages,2013,10,27,Musical
26709,Spider-Man Turn Off The Dark,2013,10,27,Musical
26710,The Book Of Mormon,2013,10,27,Musical
26712,The Lion King,2013,10,27,Musical
26713,The Phantom Of The Opera,2013,10,27,Musical
26717,Wicked,2013,10,27,Musical
26718,A Gentleman'S Guide To Love And Murder,2013,11,3,Musical
26719,A Night With Janis Joplin,2013,11,3,Musical
26721,After Midnight,2013,11,3,Musical
26722,Annie '12,2013,11,3,Musical
26724,Big Fish,2013,11,3,Musical
26725,Chicago,2013,11,3,Musical
26726,Cinderella,2013,11,3,Musical
26727,First Date,2013,11,3,Musical
26728,Jersey Boys,2013,11,3,Musical
26729,Kinky Boots,2013,11,3,Musical
26731,Mamma Mia!,2013,11,3,Musical
26732,Matilda,2013,11,3,Musical
26734,Newsies,2013,11,3,Musical
26736,Once,2013,11,3,Musical
26737,Pippin,2013,11,3,Musical
26738,Rock Of Ages,2013,11,3,Musical
26740,Spider-Man Turn Off The Dark,2013,11,3,Musical
26741,The Book Of Mormon,2013,11,3,Musical
26743,The Lion King,2013,11,3,Musical
26744,The Phantom Of The Opera,2013,11,3,Musical
26748,Wicked,2013,11,3,Musical
26749,A Gentleman'S Guide To Love And Murder,2013,11,10,Musical
26750,A Night With Janis Joplin,2013,11,10,Musical
26752,After Midnight,2013,11,10,Musical
26753,Annie '12,2013,11,10,Musical
26755,Big Fish,2013,11,10,Musical
26756,Chicago,2013,11,10,Musical
26757,Cinderella,2013,11,10,Musical
26758,First Date,2013,11,10,Musical
26759,Jersey Boys,2013,11,10,Musical
26760,Kinky Boots,2013,11,10,Musical
26762,Mamma Mia!,2013,11,10,Musical
26763,Matilda,2013,11,10,Musical
26765,Newsies,2013,11,10,Musical
26767,Once,2013,11,10,Musical
26768,Pippin,2013,11,10,Musical
26769,Rock Of Ages,2013,11,10,Musical
26771,Spider-Man Turn Off The Dark,2013,11,10,Musical
26772,The Book Of Mormon,2013,11,10,Musical
26774,The Lion King,2013,11,10,Musical
26775,The Phantom Of The Opera,2013,11,10,Musical
26779,Wicked,2013,11,10,Musical
26781,A Gentleman'S Guide To Love And Murder,2013,11,17,Musical
26782,A Night With Janis Joplin,2013,11,17,Musical
26784,After Midnight,2013,11,17,Musical
26785,Annie '12,2013,11,17,Musical
26787,Big Fish,2013,11,17,Musical
26788,Chicago,2013,11,17,Musical
26789,Cinderella,2013,11,17,Musical
26790,First Date,2013,11,17,Musical
26792,Jersey Boys,2013,11,17,Musical
26793,Kinky Boots,2013,11,17,Musical
26795,Mamma Mia!,2013,11,17,Musical
26796,Matilda,2013,11,17,Musical
26798,Newsies,2013,11,17,Musical
26800,Once,2013,11,17,Musical
26801,Pippin,2013,11,17,Musical
26802,Rock Of Ages,2013,11,17,Musical
26804,Spider-Man Turn Off The Dark,2013,11,17,Musical
26805,The Book Of Mormon,2013,11,17,Musical
26807,The Lion King,2013,11,17,Musical
